5.4076 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.5254 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5293 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5329 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5361 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5393 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.5432 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.5468 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5498 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5529 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5555 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.5593 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.5649 	EXP 	Imported T4 Motor Sequence/sequence_con.csv as conditions, 4 conditions, 2 params
15.5653 	EXP 	Created sequence: sequential, trialTypes=4, nReps=24, seed=None
15.5657 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
15.5818 	EXP 	fixation: autoDraw = True
16.1866 	DATA 	Keypress: space
16.5628 	EXP 	line1: autoDraw = True
16.5628 	EXP 	line2: autoDraw = True
16.5628 	EXP 	line3: autoDraw = True
16.5628 	EXP 	line4: autoDraw = True
16.5961 	EXP 	fixation: autoDraw = False
17.5632 	EXP 	probe: autoDraw = True
18.2220 	DATA 	Keypress: x
18.2340 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
18.2473 	EXP 	fixation: autoDraw = False
18.2473 	EXP 	line1: autoDraw = False
18.2473 	EXP 	line2: autoDraw = False
18.2473 	EXP 	line3: autoDraw = False
18.2473 	EXP 	line4: autoDraw = False
18.2473 	EXP 	probe: autoDraw = False
18.2473 	EXP 	fixation: autoDraw = True
19.2490 	EXP 	fixation: autoDraw = False
19.2490 	EXP 	line1: autoDraw = True
19.2490 	EXP 	line2: autoDraw = True
19.2490 	EXP 	line3: autoDraw = True
19.2490 	EXP 	line4: autoDraw = True
20.2475 	EXP 	probe: autoDraw = True
21.0563 	DATA 	Keypress: v
21.0675 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
21.0811 	EXP 	fixation: autoDraw = False
21.0811 	EXP 	line1: autoDraw = False
21.0811 	EXP 	line2: autoDraw = False
21.0811 	EXP 	line3: autoDraw = False
21.0811 	EXP 	line4: autoDraw = False
21.0811 	EXP 	probe: autoDraw = False
21.0811 	EXP 	fixation: autoDraw = True
22.0815 	EXP 	fixation: autoDraw = False
22.0815 	EXP 	line1: autoDraw = True
22.0815 	EXP 	line2: autoDraw = True
22.0815 	EXP 	line3: autoDraw = True
22.0815 	EXP 	line4: autoDraw = True
23.0820 	EXP 	probe: autoDraw = True
23.7589 	DATA 	Keypress: c
23.7703 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
23.7821 	EXP 	fixation: autoDraw = False
23.7821 	EXP 	line1: autoDraw = False
23.7821 	EXP 	line2: autoDraw = False
23.7821 	EXP 	line3: autoDraw = False
23.7821 	EXP 	line4: autoDraw = False
23.7821 	EXP 	probe: autoDraw = False
23.7821 	EXP 	fixation: autoDraw = True
24.7841 	EXP 	fixation: autoDraw = False
24.7841 	EXP 	line1: autoDraw = True
24.7841 	EXP 	line2: autoDraw = True
24.7841 	EXP 	line3: autoDraw = True
24.7841 	EXP 	line4: autoDraw = True
25.7830 	EXP 	probe: autoDraw = True
26.4423 	DATA 	Keypress: z
26.4526 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
26.4665 	EXP 	fixation: autoDraw = False
26.4665 	EXP 	line1: autoDraw = False
26.4665 	EXP 	line2: autoDraw = False
26.4665 	EXP 	line3: autoDraw = False
26.4665 	EXP 	line4: autoDraw = False
26.4665 	EXP 	probe: autoDraw = False
26.4665 	EXP 	fixation: autoDraw = True
27.4669 	EXP 	fixation: autoDraw = False
27.4669 	EXP 	line1: autoDraw = True
27.4669 	EXP 	line2: autoDraw = True
27.4669 	EXP 	line3: autoDraw = True
27.4669 	EXP 	line4: autoDraw = True
28.4703 	EXP 	probe: autoDraw = True
29.0584 	DATA 	Keypress: x
29.0704 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
29.0846 	EXP 	fixation: autoDraw = False
29.0846 	EXP 	line1: autoDraw = False
29.0846 	EXP 	line2: autoDraw = False
29.0846 	EXP 	line3: autoDraw = False
29.0846 	EXP 	line4: autoDraw = False
29.0846 	EXP 	probe: autoDraw = False
29.0846 	EXP 	fixation: autoDraw = True
30.0845 	EXP 	fixation: autoDraw = False
30.0845 	EXP 	line1: autoDraw = True
30.0845 	EXP 	line2: autoDraw = True
30.0845 	EXP 	line3: autoDraw = True
30.0845 	EXP 	line4: autoDraw = True
31.0850 	EXP 	probe: autoDraw = True
31.8380 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
31.8414 	DATA 	Keypress: v
31.8527 	EXP 	fixation: autoDraw = False
31.8527 	EXP 	line1: autoDraw = False
31.8527 	EXP 	line2: autoDraw = False
31.8527 	EXP 	line3: autoDraw = False
31.8527 	EXP 	line4: autoDraw = False
31.8527 	EXP 	probe: autoDraw = False
31.8527 	EXP 	fixation: autoDraw = True
32.8522 	EXP 	fixation: autoDraw = False
32.8522 	EXP 	line1: autoDraw = True
32.8522 	EXP 	line2: autoDraw = True
32.8522 	EXP 	line3: autoDraw = True
32.8522 	EXP 	line4: autoDraw = True
33.8527 	EXP 	probe: autoDraw = True
34.4879 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
34.4900 	DATA 	Keypress: c
34.5040 	EXP 	fixation: autoDraw = False
34.5040 	EXP 	line1: autoDraw = False
34.5040 	EXP 	line2: autoDraw = False
34.5040 	EXP 	line3: autoDraw = False
34.5040 	EXP 	line4: autoDraw = False
34.5040 	EXP 	probe: autoDraw = False
34.5040 	EXP 	fixation: autoDraw = True
35.5032 	EXP 	line1: autoDraw = True
35.5032 	EXP 	line2: autoDraw = True
35.5032 	EXP 	line3: autoDraw = True
35.5032 	EXP 	line4: autoDraw = True
35.5199 	EXP 	fixation: autoDraw = False
36.4869 	EXP 	probe: autoDraw = True
37.1064 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
37.1096 	DATA 	Keypress: z
37.1205 	EXP 	fixation: autoDraw = False
37.1205 	EXP 	line1: autoDraw = False
37.1205 	EXP 	line2: autoDraw = False
37.1205 	EXP 	line3: autoDraw = False
37.1205 	EXP 	line4: autoDraw = False
37.1205 	EXP 	probe: autoDraw = False
37.1205 	EXP 	fixation: autoDraw = True
38.1209 	EXP 	fixation: autoDraw = False
38.1209 	EXP 	line1: autoDraw = True
38.1209 	EXP 	line2: autoDraw = True
38.1209 	EXP 	line3: autoDraw = True
38.1209 	EXP 	line4: autoDraw = True
39.1222 	EXP 	probe: autoDraw = True
39.8298 	DATA 	Keypress: x
39.8412 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
39.8557 	EXP 	fixation: autoDraw = False
39.8557 	EXP 	line1: autoDraw = False
39.8557 	EXP 	line2: autoDraw = False
39.8557 	EXP 	line3: autoDraw = False
39.8557 	EXP 	line4: autoDraw = False
39.8557 	EXP 	probe: autoDraw = False
39.8557 	EXP 	fixation: autoDraw = True
40.8579 	EXP 	fixation: autoDraw = False
40.8579 	EXP 	line1: autoDraw = True
40.8579 	EXP 	line2: autoDraw = True
40.8579 	EXP 	line3: autoDraw = True
40.8579 	EXP 	line4: autoDraw = True
41.8558 	EXP 	probe: autoDraw = True
42.6585 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
42.6617 	DATA 	Keypress: v
42.6730 	EXP 	fixation: autoDraw = False
42.6730 	EXP 	line1: autoDraw = False
42.6730 	EXP 	line2: autoDraw = False
42.6730 	EXP 	line3: autoDraw = False
42.6730 	EXP 	line4: autoDraw = False
42.6730 	EXP 	probe: autoDraw = False
42.6730 	EXP 	fixation: autoDraw = True
43.6731 	EXP 	fixation: autoDraw = False
43.6731 	EXP 	line1: autoDraw = True
43.6731 	EXP 	line2: autoDraw = True
43.6731 	EXP 	line3: autoDraw = True
43.6731 	EXP 	line4: autoDraw = True
44.6734 	EXP 	probe: autoDraw = True
45.4779 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
45.4815 	DATA 	Keypress: c
45.4905 	EXP 	fixation: autoDraw = False
45.4905 	EXP 	line1: autoDraw = False
45.4905 	EXP 	line2: autoDraw = False
45.4905 	EXP 	line3: autoDraw = False
45.4905 	EXP 	line4: autoDraw = False
45.4905 	EXP 	probe: autoDraw = False
45.4905 	EXP 	fixation: autoDraw = True
46.4916 	EXP 	fixation: autoDraw = False
46.4916 	EXP 	line1: autoDraw = True
46.4916 	EXP 	line2: autoDraw = True
46.4916 	EXP 	line3: autoDraw = True
46.4916 	EXP 	line4: autoDraw = True
47.4911 	EXP 	probe: autoDraw = True
48.2821 	DATA 	Keypress: z
48.2945 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
48.3082 	EXP 	fixation: autoDraw = False
48.3082 	EXP 	line1: autoDraw = False
48.3082 	EXP 	line2: autoDraw = False
48.3082 	EXP 	line3: autoDraw = False
48.3082 	EXP 	line4: autoDraw = False
48.3082 	EXP 	probe: autoDraw = False
48.3082 	EXP 	fixation: autoDraw = True
49.3086 	EXP 	fixation: autoDraw = False
49.3086 	EXP 	line1: autoDraw = True
49.3086 	EXP 	line2: autoDraw = True
49.3086 	EXP 	line3: autoDraw = True
49.3086 	EXP 	line4: autoDraw = True
50.2957 	EXP 	probe: autoDraw = True
51.2458 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
51.2489 	DATA 	Keypress: x
51.2593 	EXP 	fixation: autoDraw = False
51.2593 	EXP 	line1: autoDraw = False
51.2593 	EXP 	line2: autoDraw = False
51.2593 	EXP 	line3: autoDraw = False
51.2593 	EXP 	line4: autoDraw = False
51.2593 	EXP 	probe: autoDraw = False
51.2593 	EXP 	fixation: autoDraw = True
52.2434 	EXP 	line1: autoDraw = True
52.2434 	EXP 	line2: autoDraw = True
52.2434 	EXP 	line3: autoDraw = True
52.2434 	EXP 	line4: autoDraw = True
52.2596 	EXP 	fixation: autoDraw = False
53.2600 	EXP 	probe: autoDraw = True
53.9965 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
53.9994 	DATA 	Keypress: v
54.0103 	EXP 	fixation: autoDraw = False
54.0103 	EXP 	line1: autoDraw = False
54.0103 	EXP 	line2: autoDraw = False
54.0103 	EXP 	line3: autoDraw = False
54.0103 	EXP 	line4: autoDraw = False
54.0103 	EXP 	probe: autoDraw = False
54.0103 	EXP 	fixation: autoDraw = True
55.0106 	EXP 	fixation: autoDraw = False
55.0106 	EXP 	line1: autoDraw = True
55.0106 	EXP 	line2: autoDraw = True
55.0106 	EXP 	line3: autoDraw = True
55.0106 	EXP 	line4: autoDraw = True
56.0137 	EXP 	probe: autoDraw = True
56.6976 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
56.7007 	DATA 	Keypress: c
56.7114 	EXP 	fixation: autoDraw = False
56.7114 	EXP 	line1: autoDraw = False
56.7114 	EXP 	line2: autoDraw = False
56.7114 	EXP 	line3: autoDraw = False
56.7114 	EXP 	line4: autoDraw = False
56.7114 	EXP 	probe: autoDraw = False
56.7114 	EXP 	fixation: autoDraw = True
57.7118 	EXP 	fixation: autoDraw = False
57.7118 	EXP 	line1: autoDraw = True
57.7118 	EXP 	line2: autoDraw = True
57.7118 	EXP 	line3: autoDraw = True
57.7118 	EXP 	line4: autoDraw = True
58.7122 	EXP 	probe: autoDraw = True
59.4319 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
59.4348 	DATA 	Keypress: z
59.4456 	EXP 	fixation: autoDraw = False
59.4456 	EXP 	line1: autoDraw = False
59.4456 	EXP 	line2: autoDraw = False
59.4456 	EXP 	line3: autoDraw = False
59.4456 	EXP 	line4: autoDraw = False
59.4456 	EXP 	probe: autoDraw = False
59.4456 	EXP 	fixation: autoDraw = True
60.4294 	EXP 	line1: autoDraw = True
60.4294 	EXP 	line2: autoDraw = True
60.4294 	EXP 	line3: autoDraw = True
60.4294 	EXP 	line4: autoDraw = True
60.4461 	EXP 	fixation: autoDraw = False
61.4468 	EXP 	probe: autoDraw = True
62.3669 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
62.3703 	DATA 	Keypress: x
62.3801 	EXP 	fixation: autoDraw = False
62.3801 	EXP 	line1: autoDraw = False
62.3801 	EXP 	line2: autoDraw = False
62.3801 	EXP 	line3: autoDraw = False
62.3801 	EXP 	line4: autoDraw = False
62.3801 	EXP 	probe: autoDraw = False
62.3801 	EXP 	fixation: autoDraw = True
63.3819 	EXP 	fixation: autoDraw = False
63.3819 	EXP 	line1: autoDraw = True
63.3819 	EXP 	line2: autoDraw = True
63.3819 	EXP 	line3: autoDraw = True
63.3819 	EXP 	line4: autoDraw = True
64.3809 	EXP 	probe: autoDraw = True
65.0005 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
65.0036 	DATA 	Keypress: v
65.0147 	EXP 	fixation: autoDraw = False
65.0147 	EXP 	line1: autoDraw = False
65.0147 	EXP 	line2: autoDraw = False
65.0147 	EXP 	line3: autoDraw = False
65.0147 	EXP 	line4: autoDraw = False
65.0147 	EXP 	probe: autoDraw = False
65.0147 	EXP 	fixation: autoDraw = True
66.0150 	EXP 	fixation: autoDraw = False
66.0150 	EXP 	line1: autoDraw = True
66.0150 	EXP 	line2: autoDraw = True
66.0150 	EXP 	line3: autoDraw = True
66.0150 	EXP 	line4: autoDraw = True
67.0158 	EXP 	probe: autoDraw = True
67.6932 	DATA 	Keypress: c
67.7049 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
67.7154 	EXP 	fixation: autoDraw = False
67.7154 	EXP 	line1: autoDraw = False
67.7154 	EXP 	line2: autoDraw = False
67.7154 	EXP 	line3: autoDraw = False
67.7154 	EXP 	line4: autoDraw = False
67.7154 	EXP 	probe: autoDraw = False
67.7154 	EXP 	fixation: autoDraw = True
68.7177 	EXP 	fixation: autoDraw = False
68.7177 	EXP 	line1: autoDraw = True
68.7177 	EXP 	line2: autoDraw = True
68.7177 	EXP 	line3: autoDraw = True
68.7177 	EXP 	line4: autoDraw = True
69.7163 	EXP 	probe: autoDraw = True
70.3788 	DATA 	Keypress: z
70.3861 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
70.4000 	EXP 	fixation: autoDraw = False
70.4000 	EXP 	line1: autoDraw = False
70.4000 	EXP 	line2: autoDraw = False
70.4000 	EXP 	line3: autoDraw = False
70.4000 	EXP 	line4: autoDraw = False
70.4000 	EXP 	probe: autoDraw = False
70.4000 	EXP 	fixation: autoDraw = True
71.4001 	EXP 	fixation: autoDraw = False
71.4001 	EXP 	line1: autoDraw = True
71.4001 	EXP 	line2: autoDraw = True
71.4001 	EXP 	line3: autoDraw = True
71.4001 	EXP 	line4: autoDraw = True
72.4007 	EXP 	probe: autoDraw = True
72.9370 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
72.9449 	DATA 	Keypress: x
72.9509 	EXP 	fixation: autoDraw = False
72.9509 	EXP 	line1: autoDraw = False
72.9509 	EXP 	line2: autoDraw = False
72.9509 	EXP 	line3: autoDraw = False
72.9509 	EXP 	line4: autoDraw = False
72.9509 	EXP 	probe: autoDraw = False
72.9509 	EXP 	fixation: autoDraw = True
73.9512 	EXP 	fixation: autoDraw = False
73.9512 	EXP 	line1: autoDraw = True
73.9512 	EXP 	line2: autoDraw = True
73.9512 	EXP 	line3: autoDraw = True
73.9512 	EXP 	line4: autoDraw = True
74.9523 	EXP 	probe: autoDraw = True
75.5887 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
75.5929 	DATA 	Keypress: v
75.6027 	EXP 	fixation: autoDraw = False
75.6027 	EXP 	line1: autoDraw = False
75.6027 	EXP 	line2: autoDraw = False
75.6027 	EXP 	line3: autoDraw = False
75.6027 	EXP 	line4: autoDraw = False
75.6027 	EXP 	probe: autoDraw = False
75.6027 	EXP 	fixation: autoDraw = True
76.6029 	EXP 	fixation: autoDraw = False
76.6029 	EXP 	line1: autoDraw = True
76.6029 	EXP 	line2: autoDraw = True
76.6029 	EXP 	line3: autoDraw = True
76.6029 	EXP 	line4: autoDraw = True
77.6027 	EXP 	probe: autoDraw = True
78.4771 	DATA 	Keypress: c
78.4890 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
78.5029 	EXP 	fixation: autoDraw = False
78.5029 	EXP 	line1: autoDraw = False
78.5029 	EXP 	line2: autoDraw = False
78.5029 	EXP 	line3: autoDraw = False
78.5029 	EXP 	line4: autoDraw = False
78.5029 	EXP 	probe: autoDraw = False
78.5029 	EXP 	fixation: autoDraw = True
79.5037 	EXP 	fixation: autoDraw = False
79.5037 	EXP 	line1: autoDraw = True
79.5037 	EXP 	line2: autoDraw = True
79.5037 	EXP 	line3: autoDraw = True
79.5037 	EXP 	line4: autoDraw = True
80.5037 	EXP 	probe: autoDraw = True
81.1402 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
81.1432 	DATA 	Keypress: z
81.1540 	EXP 	fixation: autoDraw = False
81.1540 	EXP 	line1: autoDraw = False
81.1540 	EXP 	line2: autoDraw = False
81.1540 	EXP 	line3: autoDraw = False
81.1540 	EXP 	line4: autoDraw = False
81.1540 	EXP 	probe: autoDraw = False
81.1540 	EXP 	fixation: autoDraw = True
82.1377 	EXP 	line1: autoDraw = True
82.1377 	EXP 	line2: autoDraw = True
82.1377 	EXP 	line3: autoDraw = True
82.1377 	EXP 	line4: autoDraw = True
82.1544 	EXP 	fixation: autoDraw = False
83.1380 	EXP 	probe: autoDraw = True
83.9581 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
83.9611 	DATA 	Keypress: x
83.9720 	EXP 	fixation: autoDraw = False
83.9720 	EXP 	line1: autoDraw = False
83.9720 	EXP 	line2: autoDraw = False
83.9720 	EXP 	line3: autoDraw = False
83.9720 	EXP 	line4: autoDraw = False
83.9720 	EXP 	probe: autoDraw = False
83.9720 	EXP 	fixation: autoDraw = True
84.9721 	EXP 	fixation: autoDraw = False
84.9721 	EXP 	line1: autoDraw = True
84.9721 	EXP 	line2: autoDraw = True
84.9721 	EXP 	line3: autoDraw = True
84.9721 	EXP 	line4: autoDraw = True
85.9726 	EXP 	probe: autoDraw = True
86.4260 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
86.4295 	DATA 	Keypress: v
86.4411 	EXP 	fixation: autoDraw = False
86.4411 	EXP 	line1: autoDraw = False
86.4411 	EXP 	line2: autoDraw = False
86.4411 	EXP 	line3: autoDraw = False
86.4411 	EXP 	line4: autoDraw = False
86.4411 	EXP 	probe: autoDraw = False
86.4411 	EXP 	fixation: autoDraw = True
87.4397 	EXP 	line1: autoDraw = True
87.4397 	EXP 	line2: autoDraw = True
87.4397 	EXP 	line3: autoDraw = True
87.4397 	EXP 	line4: autoDraw = True
87.4565 	EXP 	fixation: autoDraw = False
